Comment,Is_Negative
I just watched it and came here to say that I can hardly confine my excitement over how freaking epic this movie was!!! Run to the theatres!,True
"Worst kept secret, all three spideys show up. Movie felt like a romantic wrap up of a franchise, the villains didn&#39;t really do much.",True
Very horrible movie.....<br>Very very bad,True
The mcu has come so damm far. To the point where their doing crossovers with other universes from different companies,True
SPOILER WARNING:<br><br>Aunt May fucking dies.<br>Enjoy the movie ;),True
If Tobey isn&#39;t in here ima be disappointed,True
"When you see spoilers from people who already saw the movie on YouTube, but you’ve already seen 90,000 fake posters and leaks so it’s impossible to know what’s real: “You have no power here!”",True
cant fucking wait,True
Someone spoiled the movie and im mad asf,True
I feel bad for cliff robertson (uncle Ben) to not be able to see what responsibility tobey has :-(,True
The fact they say this doesn’t show anything is crazy,True
I&#39;m sorry about this but a friend of my brother&#39;s lives in London and has already watched Spiderman. Andrew and Tobey are in the movie. Bye,True
Like if you’ve seen the movie and know all of the crazy stuff in the movie 🤯,True
Doctor Strange And Hinata Hyuga <br>Team héroes tournament,True
As long as Toby Maguire is in this then im Hyped !,True
This just looks absolutely insane can’t wait,True
"I just saw the movie, I didn&#39;t watch this trailer cause I wanted to go in as blind as possible, and I had no idea how much stuff they gave away in this one",True
All this are fake trailer guysss...,True
Tobey: i fought an alien black goo<br>Tom: i fought an purple alien<br>Andrew: i wanna fight an alien too,True
TOM : I&#39;ve been the AVENGERS..<br>Tobey Maguire : &quot;The Avengers!! What is that?&quot;<br>TOM : Deadly confused 😄😍,True
Gonna be Garfield who saves MJ at the end there. Redemption for his failure in ASM2.,True
"For those who didn&#39;t watch yet. What happened after Green Goblin&#39;s line on <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=124"">2:04</a> is the biggest plot twist of the movie.",True
"I sincerely urge that you stay off youtube for the next couple of days, or at least stay off spiderman related contents. Ive been flashed by inconsiderate cucks who spoils everything right in the title and in the thumbnail of their videos just in a span of 30 minutes of scrolling youtube. If you want to preserve your first screening experience for the movie i advise that you stay off this platform :(",True
There is 3 spiderman <br><br>Ned stole Dr. Strange Ring And he Try to find Peter parker Ned open portal There Andrew And He try to find another Peter And There is Tobey,True
@settiis I bet you feel so dumb rn,True
I got spidey chills from the moment the trailer began!! 🕷 SERIOUSLY!!  It runs down your spine!😳😲😜😊😉🙃👍👍👍The count down BEGINS!!!!!,True
movie is quite expected mehh,True
SPOILERS  !!!!! WATCH OUT<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>TOBEY AND ANDREW ARE IN THE MOVIE!!! HOLY SHIT I NEVER DOUBTED FOR A SECOND; LETS GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,True
What if it turns out that all the villains showing up in the film after the spell was cast are just an illusion created by Dr. Strange to teach Peter a lesson?<br>Will Venom be a surprise Villain? The Critics are keeping it secret.,True
So in this movie everything from the previous universe is coming is one movie THIS IS GOING TO BE A BANGER,True
it&#39;s fucking true.Three spider man together！！！！,True
man i kinda wanted tobey maguire as spiderman in this instead of tom holland XD it seems that only the villains from sam raimie&#39;s trilogy are in this!! disappointing!! i&#39;m not gonna watch this!!,True
Can’t wait for Spider-Man half way home.,True
"MJ&#39;s gonna ruin the film, it&#39;s bad enough they&#39;ve got her in a main role, but her giving Strange attitude just smacks of Disney-Marvel feminist bullshit they shoe-horn into all of their movies now.",True
"hold up <br><br><a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=154"">2:34</a><br><br>i think mj might die at that scene bruh just like in the other spidey movie",True
This shit deadass got me bricked up,True
"Doctor Octopus sees a random guy he has never seen before, “Hello Peter.” At the end of the fight when Spider-Man’s mask comes off, “You’re not Peter Parker.”",True
if mj dies i will be sueing and shitting my pants and crying while sliding down a wall and simultaneously dragging my nails down a chalkboard,True
This movie about to be sick 😳😳😳,True
i hope M.J  doesn&#39;t die like Gwen in the other spiderman........ or else im gonna cry hard,True
"I am way too hyped, I hope they bring the other spidermen too, especially Tobby",True
"At this point I am not even hyped for my birthday which is on the day, I&#39;m more hyped for the release of this bad boy &lt;3",True
"Nice ive been here before.... and still havet changed my mind about this .... character Liz kinda in my opinion is destroying movie from inside out.... its serious moment.... ah f it lets just make here say some random joke ....<br><br><br>after endgame they just started to dig up previus movies throw all bad guys in one and hope for the best... i mean ye shure otto is a bad guy cause clearly in the previus movie he was in, he died while beeing bad... and not sacrificing himselfe to save everyone..... i mean it was in 2004 so probably most werent even born to see that jam of a mf movie.....",True
This is insane,True
not interested,True
You fucking wait n watch,True
And my hate ll count,True
Dude if you ll not introduce all three spider man I ll sue you and hate you till my all life,True
Ohooo this is insane man,True
Come fourth villains of Christmas past 😂,True
looks shit,True
Is Toby McGuire in this shit or not,True
This trailer is stupid,True
GREEN GOBLIIINNN,True
"So you have all the Spider-Men possibly coming together to take on the freaking Sinister 6 minus Venom with Doctor Strange, yea this film is what all Spider-Man fans have been waiting for, the hype is unbearable 🔥",True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=141"">2:21</a> why did the lizard attack thin air<br><br>Strange",True
I saw spider man no way home world premiere ..tobey and Andrew are in movie and....Aunt may die from green Goblin and also ned and mj forget about Peter forever.....sad a little venom cameo also,True
I like green goblin speech when he said &quot; Peter your struggling to have everything you want while the world tries to make you choose👌,True
This is one only dream of director it&#39;s too bad,True
"At this point I think Marvel have released a red herring trailer and behind all the scheming, Tobey and Andrew will actually be in the movie as a surprise, imagine how epic that&#39;ll be.",True
"Proof that Sony has learned NOTHING from other Spider-Man live-action sequels. Not only are there even more bad guys crammed into the movie, there are multiple Spider-Man’s too. It will be hard to make the movie focused!",True
"&#39;Into The Spider-verse&#39; (Myles Morales) is still atop my list. &#39;No Way Home&#39; I&#39;m sure&#39;ll become the highest grossing one. After the last two horrible years of covid, let&#39;s hope it&#39;ll provide some reprieve. We all need it.",True
Green Goblin kills Aunt May.,True
anyone else think there will be multiple spider men but multiple versions of the villains too? I swear I see andrew garfield&#39;s green goblin for a split second. And electro shows up with blue lightning in some shots but yellow in others.,True
What if Mj does die since Dr Strange tells petter “I’m sorry kid” to Peter that’s when he’ll try to reverse the spell but can’t . Just a thought,True
Movies I&#39;d like to see: Spiderman takes on the evil Mark Zuckerberg and the metaverse.,True
"In <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=74"">1:14</a> u can see the electro slowly become a yellow",True
<b>You know who we&#39;ve been seeing little of in the Marketing..</b> <br><br><br><br><br><br><b>Benedict Cumberbatch himself..</b>,True
"Also I assure you that Otto Octavius is not a villain in this one since at the end of Spider-Man 2 he redeemed himself and is will to side with Spider-Man, Stephan Strange, Michelle Jones and Ned.",True
This movie will be boring until the last 40 minutes when all 6 die.,True
I&#39;ve been so addicted to No Way Home related videos. I even made a whole video essay talking about all the previous Spider-Men movies. Thursday can&#39;t come soon enough,True
"Tom: “I didn’t mean for any of this to happen please forgive me!”<br>Tobey: “you want forgiveness, get religion.”",True
Please Scooby-Doo this crap,True
Doesn’t seem like the other Spider-Man’s are gonna be in it but at least we got the villains!,True
Please let this movie be streamed on Netflix because not everyone can afford to see it in cinema and it would be pretty selfish just to have those who can afford it to watch it.,True
"Imagine how Doc Ock feels when he is banished to a world where a genius can make a reactor in a cave, alien invasions are real and had occurred, and almost every human carries dreadful devices call smartphones 📱🤳.",True
Imma be mad asl if venom is only in the post credits,True
If they don’t bring the other spider man’s then this movie is just going to be eh.,True
"THIS WEEK LETSGO, WHO IS F*Cking readyy",True
Dokter strange is mijn favoriete.....Spiderman kill dem all...,True
Just imagine Norman orsborn was dead I think green Goblin is hary,True
Does anyone else besides me find it a little weird how they recommended the Spider-Man PS4 and Miles Morales game at the end of the trailer 🤔🤔🤔 (are they connected as well?),True
My favourite line in spider man no way home is the problem is you trying to live in two parallel world (sorry for my grammar),True
WAIT I THINK NED MIGHT TURN EVIL,True
I swear if another spider man fails to save there gf imma laugh 😂,True
I wish this Spider-Man Tom movie would go in a different direction. As Tom will travel through Spider Man Andrew universe and appear in the timeline where Peter Andrew lover Gwen Stacy is in danger and saves her life 😞. And i&#39;m a bit disappointed 😭,True
"If this doesn&#39;t happen, i&#39;ll hate this studio forever",True
If Tobey &amp; Andrew isn&#39;t here.. <br><br><br><br><br><br>&quot;.. don&#39;t make come down there you punk!!..&quot;,True
Spoiler ++++++++++++++++++++<br>On the homepage of a big german cinema company (cinestar) they have a plot summery of the movie that says not only has Spiderman to deal with villians like Green Goblin (...etc) but also with different versions of himself.,True
Portal opens<br><br>Harry from the rami trilogy comes <br><br>Harry: you knew this was coming Pete. <br><br>Peter mcu: I’m so confused.,True
she dead,True
no veo a tobey y andrew :(,True
"If Tobey is in, I’m buying popcorns for everyone in the hall using my rent money.. If my landlord ask for rent, shoot!!! you’ll get your money when you fix this Damn fucking door!",True
"I would love to see green goblin say:<br><br>&quot;I told you Peter, in spite everything you&#39;ve done for them, they eventually hated you&quot;",True
"In doctor strange, strange is the one saying there has to be another way and mordo was saying there wasnt another way, convo was about killing people. Now in this movie it&#39;s peter parker saying there has to be another way and strange is saying there&#39;s not. I really do like the reversal.",True
Looks hella boring,True
Okay random thing to say but MJ and Peter are using opposite hands to grab each other which is gonna make it quite difficult XD,True
"Not sure if this has been pointed out yet...around <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=131"">2:11</a>, it looks like it&#39;s not the green goblin flying on the glider (or at least not willem Defoe&#39;s goblin). it looks like a different costume and the rider has a hood and goggles, and weapons strapped to their arms.",True
1080p seriously?,True
"I just realized, doesn’t thanos have a son named thane? If he doesn’t exist in this one, would that mean?",True
Green Goblin<br>Dr Octopus<br>Sandman<br>All villains leaving Symbiote Venom,True
Dec 16 80% of the tickets were already booked in india within few hours,True
Quien alcanzo voletos:(?,True
When strange says “when you botched that spell” I just realized he may be talking to a different doctor stranger…..mind blown!,True
Where are the other spidermen/Peter Parkers!!!?,True
Doctor strange is back 🔥🔥,True
sad thing .... we will not see tobey and andrew but their enemies ... well it is something too  I AM HYPING BROOO,True
This is overrated <br>And now everyone will hate me,True
"Strange: “They all die fighting Spider-Man. <b>It’s their fate</b><br>Sandman: “…Wait, who? And what?”",True
it cant just be me when strange says there are others out there its badly chopped then he says we need to send them back <br>that sentence doesnt sound like hes talking about the bad guys could be wrong but we&#39;ll see,True
"I really wanna see Toby and Andrew, but I feel like I’m not gonna get my “Captain America with Thor’s Hammer” moment twice. :(",True
Why do these people have to turn adds on on a movie trailer? Seriously why?,True
"I just realized that it looks like there will be two different green goblins. Both the Norman and Harry Osborn versions from the Sam Raimi trilogy. <br>I can tell because at <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=131"">2:11</a>, you can see him wearing goggles like Harry Osborn did as Green Goblin.",True
Venom is sad cuz no one talking about him.,True
"Sadly, this will be the last movie of Spiderman&#39;s legacy... I hope, we&#39;ll get a chance to see Tobey Maguire, Andrew Garfield and Tom Holland together!",True
I dunno... Doctor Strange saying &quot;Scooby Doo this crap&quot; was very much not needed. It&#39;s making me feel like this movie will be as weird and childish as Far From Home.,True
spidey vs dr. strange,True
It&#39;s sad Stan Lee will not be able to witness this :(,True
Am I the only one coming back to this every few days?,True
Heavy rumors the red accented arms on Doc Ock are merged nanites from Tony Starks newest suit! And Electro killed Tony in his universe taking the arc reactor and it&#39;s why he can look normal again!,True
Doesnt Spiderman identity get told? That&#39;s what happened last film. I&#39;m curious what gonna happen 😲,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=63"">1:03</a> In all honesty, if I hear someone&#39;s name is &quot;Otto&quot; I would think it&#39;s a fake name too.",True
This film is going to be absolutely insane! I can&#39;t wait to see what happens.,True
This trailer makes all the other movies look like kindergarten work. I love the idea of Strange telling Pete these guys are destined to die fighting him and Pete just not having it. That is some serious emotion going on.,True
Anyone else watch this at least once a day just to remind themselves that this is real and actually happening?,True
Theory when mj falls she gets saved but Ned doesn’t and Ned  falls we think he’s dead but in the college trilogy Ned is mad at Peter and becomes the hobgoblin,True
This is game or movie?,True
I&#39;m guessing there won&#39;t be a venom in this movie because of the other venom,True
"Dr. Octopus : kya tum peter parker nhi ho, toh pehle btana chahiye tha na mere bhai.<br>Peter : Tum logon ko maarne se phursat mile tab toh batau mai.",True
If they bring andrew over tobey id be very mad that i might say fidle sticks,True
If the other spiderman ain&#39;t in this movie I&#39;m gonna hate it,True
"Hoping to watch Tobey Maguire and Andrew Garfield in Spiderman:NWH is same as the concept of aliens, i.e., the audience or the common people know that they are there but the official authority doesn&#39;t want to reveal the fact until the right time.",True
"So, Spiderman save New York City again in this movie, Damn! Too many times he save it. They have no place shoot anymore always NYC with the background of liberty, that’s shyt boring to watch… 🖕",True
idk why but i wanna see like tom Hardy the venom to star in these i think it ll be sick ❤️,True
This is a big shot but I’m guessing….I think dr strange was chasing Spider-Man because he was trying to bring the other two peter Parker’s but 🤷🏾‍♂️,True
Bro why is doctor strange so underrated,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=130"">2:10</a> little goblin jr.",True
I bet green goblin knocks down mj and Andrew saves her. Who knows Mabye that shot from the trailer with green goblin flying in is him doing it.,True
"I have a theory: in <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=148"">2:28</a>, ned tries to save mj, mj falls and tom want to save her. He failed, but Andrew saves her for not saving gwen. Meanwhile, ned looses grip and falls. Tobey tries to save him (cuz off harry yn) but failes. Ned falles trough a portal in the sonyverse (the one with venom and morbius in it) Plans revenge on tom for not saving him and becomes the hobgoblin. Hes going to be the main antagonist in Venom 3 aka Venom v spiderman!",True
Who is the black spidey🙄,True
I’m fairly certain that box Dr. Strange is carrying is gonna help make the spell happen(everyone will forget that he’s Spider-Man) peters gonna have to make that sacrifice at the end after talking with Dr. Strange but then the other Spider-Men come through and propose a solution or something,True
"<a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=46"">0:46</a> Why is nobody talking about that cool introduction scene of Dr Octopus, like, them showing him destroying cars that way like nothing is a way for saying &quot;This guy is dangerous asf&quot;?",True
"Tom Holland&#39;s Spider-Man almost died in Far From Home just fighting one villain. There&#39;s at least 5 Spider-Man villains that will be in this, so unless he gets some help from the Spiderman&#39;s from those other universes, our spidey&#39;s a gonner",True
The idea that Doc Oc isn’t that bad of a guy saddens me because I know he’s going to die.. AGAIN,True
I can officially say my hype for no way home is past endgame,True
I can only imagine how crazy The Multiverse of Madness will be 😵‍💫,True
No matter which Peter are u Goblin will still beat the shit out of u,True
"You&#39;re struggling to have everything you want, while the world tries to make you choose. Ooh, that hits hard 😂",True
I&#39;m sorry what is the link with the forgetting spell and the space time tampering spell ?,True
These motherfuckers are insane!!!! <br>Damn🔥🔥🔥🔥🔥🔥🔥🔥,True
Seriously kids this days like this trash?<br>Worst Spiderman ever!,True
No Andrew or Tobey in the movie thats sad.,True
"Am i too old now? I feel like this gonna be the worst Spidr-man ever, This is shit, Spider-man (2002-2007) are the best",True
long life spiderman,True
I&#39;m just hoping we get a recreation of the meme of the spidermen pointing at each other,True
Funny thing is that I won&#39;t even be able to watch this in cinemas because of Australia&#39;s stupid COVID vaccine restrictions :(,True
They should cast Tobey. Tom Holland sucks,True
MJ dying might have to happen sadly,True
Bad movies.Back and back..Back and back..Not interested at all,True
Who else thinks green goblin is going to break peter,True
It looks pretty lame.  Is there even a story or is it all special fx and gimmicky jokes?,True
i come back everyday to watch this trailer until the movie comes out! never been so hyped for a movie,True
"For me personally, this is bigger than Endgame.  Before Iron Man, Cap &amp; the avengers…there was Spider Man and holy shit they are classics. This is mothefucking Spider men 1",True
"This concept is absolutely terrible. At the end of &#39;Far From Home&#39; I was actually stoked to see the next chapter, but now we have this - a lazy recycling job of the Tobey movies?? They weren&#39;t even good to begin with so why rehash bad ideas? Massive disappointment.",True
I can already see the post credit scene of this movie<br><br><br><br>A Radio active spider from another universe crawling into the ceiling using his web to go down til he land on a hand and biting a black teenager,True
MJ might have died sadly,True
"Dr. Strange: they all die, fighting Spider Man.<br>Lizard and Sand Man: are we a joke to you?",True
Do you think the spell botched multiversal because &#39;&#39;Make the world forget that Peter Parker is Spider-man&#39;&#39; (Even tho it sounds like Strange says Spider-men.<br>The spell went overboard and tried to make everyone forget that Peter Parker is spider-man across the multiverse? Since Loki and Sylvia had already broken the barrier.,True
Tobey&#39;s spiderman : see&#39;s dead uncle<br>Tom&#39;s spiderman: see&#39;s Tony stark<br>Andrew&#39;s spiderman: is haunted by his girlfriend&#39;s dead father,True
I will really not spoil no way home.,True
I wonder what would happen if J. Jonah Jameson from Tobey’s world meets with the other J. Jonah Jameson from Tom Holland’s world. 😂🤣,True
Not them makin fun of doc oc 💀 wtf marvel,True
"My favourite parts are<br>#1. When doctor strange says “ScOoBY DoO THiS CRaP” and then mj reminds him to say “ <b>please</b> scooby doo this crap”<br>#2. When Peter goes like “wait so what’s ur name?”<br>Doctor AutoOctavius: my names Doctor AutoOctavius!<br>Mj, peter and ned: <b>laughing</b><br>Peter: just grins and says “no wait what’s ur actual name”😂",True
Am i missing something <br>Dr: You are not Peter Paker<br>where is Tobey Maguire!!!,True
trailer toh nikal diya iska game bhi nikalo,True
"IF once at the end of the movie, Andrew and Tobey walk through a portal to return to their respective universes, I WILL STRART CRYING MYSELF OFF!!!!",True
Spiderman no way home 2022<br>Spiderman found home 2024<br>Spiderman lost home 2025<br>Spiderman tries to find home 2027,True
En ningun momento aparece Toby y Andrew q sad,True
"Sandman doesn&#39;t actually die, he just drifts away at the end so I don&#39;t see why we can&#39;t have sandman in this main universe :/",True
"does that mean, Captain America and Tony come back",True
"I want both Doc Oc and the Green Goblin to STAY in the MCU and serve as antagonists in the future, against Spiderman and other heroes..",True
there&#39;s only one spiderman i thought it would have 3 spiders but no it&#39;s not what i thought it&#39;s disappointing 😓,True
"Goblin: Peter... You&#39;re struggling, to have everything you want, while the world tries to make you choose. So choose!<br><br><b>Throws a pumpkin bomb at Aunt May and Happy</b>",True
poor andrew garfield,True
I am excited to finally see the sinister 6 in a spider man movie.,True
"I need to clarify something since it seems everyone keeps talking about it. in either the comments or on &quot;breakdowns&quot; of the trailer. <br><br>So this apparent &quot;new black suit&quot; thats in the trailor, some people have said  its from Dr.Strange, I&#39;m guessing cause we see the strange type eldritch magic, but its not &quot;new&quot; or &quot;from doctor strange&quot;. It&#39;s peters regular iron spider armor from Tony Stark, it&#39;s just turned inside out. The suit is black cause it&#39;s the interior and the gold is some sort of tech wiring. If you look closely you can even see some sort of cables coming from different areas, and his phone is tapped to his chest. I&#39;m assuming it&#39;s always been taped there so Ned can continue to be &quot;the guy in the chair&quot; even without access to coms and we&#39;ve never noticed cause its (of course) taped inside the suit, but I&#39;m just guessing on that part. Now, why it&#39;s turned inside out I&#39;m not sure, and that&#39;s only one thing that gets me stoked for this movie.",True
This will either be an amazing movie or a terrible movie.,True
Venom is angry too,True
WTF,True
Man not just the internet not the world not the universe but the multiverse would be broken if quicksilver and Deadpool come in Spider-Man,True
"If Tobey Maguire and Andrew Garfield are in No Way Home, I&#39;m gonna spoil it! I don&#39;t care. They wanted to lie and debunk those rumor so hard, they got what they deserved to &quot;hide&quot; it. They should have assumed it from the start. You should do the same...",True
&quot;you&#39;re not Peter Parker“...he&#39;s right. Tom Holland is a fake Spider-man.,True
Imagine the disappointment level if this all turned out to be mysterio&#39;s illusion 😂,True
Does remember guys need to be careful like remember I definitely ask her what they did with the last of us 2 so anything is possible,True
Boring as hell,True
Tobey: Harry is dead from my universe<br>Andrew: Harry killed my girlfriend<br>Tom: Who is harry?<br>Drax: Why is harry,True
They need to shut down internet when this movie releases..<br>Saves us from spoilers,True
"All talk no show, i hate toms spiderman",True
Its crazy why always villians go for spiderman&#39;s girlfriend.😃,True
There will two of venom and green goblin,True
Dr Octopus and Green Goblin is Back... Where is Peter Parker.. Spidey millenial bro,True
holy shit wow man,True
people is going to be disappointed after they expected too much seeing trio spidey lmfao,True
dont forget about the dare devil. the three guy is not the other spiderman but is doctor octo and dare devil,True
"Still Dr strange says &quot;you botched that spell&quot; just so retarded, strange made the spell. Back to arrogant Stephen strange again. Strange is such a crap character.",True
They finally took my advice and made a Spiderman movie featuring the Sinister Six!,True
Sinister Six.. goblin n ock are classic,True
"But did you notice:<br>His suit is black could it be miles morales or just a different suit? <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=45"">0:45</a><br>Sandman Electricman (forgot his name) and what is that lizard thing on right? <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=136"">2:16</a><br>This feels a lot like the scene where the other MJ dies <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=155"">2:35</a>",True
"Molina and Dafoe give me chills. The mixture of them speaking and the writing is just unexplainable.<br><br>Otto: “You’re flying out into the darkness to fight ghosts.”<br><br>Norman: “Peter. You’re struggling. To have everything you want, while the world tries to make you choose.”<br><br><br><br>Edit: So this is about 2 months after I posted this comment and about a month since the movie came out and wow talk about a performance done by Dafoe. His first appearance when he laughs gave me chills. This representation of Green Goblin is what Green Goblin should be. I couldn’t have asked for anything else.<br><br>“CAN THE SPIDER-MAN COME OUT TO PLAY!!!”",True
"I HATE THAT SONY STILL HAS THE RIGHTS. THEY WILL GET IT BACK FROM DISNEY, SHINY AND NEW, AND RUN IT RIGHT INTO THE GROUND.",True
Its sad that Venom is not in Spider Man Now Way Home,True
"If Iron Man is there, he can fix all 3 of those villains&#39; problems so easily so no need for them to become rough and villains. Well, I miss him already.",True
Plot twist will be Denis Leary comes in and fights Willem Dafoe. In one Universe he&#39;s Green Goblin in the other he&#39;s Gwen&#39;s father.,True
Yea I mean’t to buy 1 ticket but I bought 10 :l,True
The spider in the black costume thats enough evidence for me,True
Looks sucks they just wanted money and they will get it from brainless slaves,True
I was so hyped to see this movie in cinema. And now they are closed again. FML,True
I miss Kirsten as Mary Jane. Why did they but a black person in her role I don’t get it.,True
"when strange said, “they’re flying out into the darkness, to fight ghosts,” go to <a href=""https://www.youtube.com/watch?v=JfVOs4VSpmA&amp;t=141"">2:21</a> and lizard was punched by a ghost. what do you think of this?",True
Does the title&quot; No way home&quot; mean the Villains can&#39;t return through the multiverse back to their respected Realities and now they will form the Evil Cabal known infamously as the Sinister 6 ?,True
Where tf other Avengers are????,True
Spider man Girlfriend is Worse Looking ever  from last movie😡😡😡,True
Tobey is wearing a black spider-man suit. Mark my words.,True
What if the 6th member of the sinister six is Bully Maguire 😳,True
The old bad guys are coming back!,True
Bruh. Did no one really notice that the black spider man was tobey&#39;s suit with a venom symbiote. Or did you guys just think it&#39;s just a unnecessary character,True
IM SO FUCKING HYPED LETS GOOOOO,True
Could be wrong but it almost seems like from parts of this trailer Doc Oc may be trying to help in some way?,True
end game box office collections are in danger,True
